objectid,no_prop,no_kab,no_kec,no_kel,KABUPATEN,KECAMATAN,KELURAHAN,kepadatan_penduduk,wighted education score,weighted_employment_score,Kab_Gini_2018,Kab_Gini_2019,Kab_Gini_2020,Kab_Gini_2021,Kab_Gini_2022,Kab_Gini_2023,desa_gini_2018,desa_gini_2019,desa_gini_2020,desa_gini_2021,desa_gini_2022,desa_gini_2023
491605,35,22,4,2016,KAB. BOJONEGORO,NGASEM,BARENG,2.89497615,1977.7,2112,0.348,0.309,0.303,0.340,0.280,0.283,0.697655771,0.619470211,0.607441663,0.681617708,0.56133223,0.567346504
491607,35,22,6,2012,KAB. BOJONEGORO,DANDER,SUMODIKARAN,1.35084473,1004.1,1139,0.348,0.309,0.303,0.340,0.280,0.283,0.350920352,0.311593071,0.30554272,0.342853218,0.282349709,0.285374884
491608,35,22,9,2023,KAB. BOJONEGORO,KEPOHBARU,KARANGAN,1.43256997,977.1,1025.6,0.348,0.309,0.303,0.340,0.280,0.283,0.342998364,0.304558892,0.298645127,0.335113344,0.275975695,0.278932578
491609,35,22,7,2005,KAB. BOJONEGORO,SUGIHWARAS,ALASGUNG,1.51645726,1048.6,939.4,0.348,0.309,0.303,0.340,0.280,0.283,0.349276302,0.310133268,0.304111263,0.341246962,0.28102691,0.284037912
491610,35,22,9,2018,KAB. BOJONEGORO,KEPOHBARU,BUMIREJO,1.64617986,1222.1,961.1,0.348,0.309,0.303,0.340,0.280,0.283,0.382449572,0.339588844,0.332994886,0.373657628,0.307718046,0.311015025
493318,35,22,1,2016,KAB. BOJONEGORO,NGRAHO,KLEMPUN,0.7216901,506.3,563,0.348,0.309,0.303,0.340,0.280,0.283,0.179270077,0.159179465,0.156088601,0.175148926,0.144240292,0.145785723
493322,35,22,20,2008,KAB. BOJONEGORO,KASIMAN,KASIMAN,1.74995795,1250.8,1085.6,0.348,0.309,0.303,0.340,0.280,0.283,0.407829973,0.36212489,0.355093339,0.398454572,0.328139059,0.331654835
493325,35,22,22,2001,KAB. BOJONEGORO,MARGOMULYO,KALANGAN,0.81206351,543.7,452.9,0.348,0.309,0.303,0.340,0.280,0.283,0.179732497,0.159590062,0.156491226,0.175600715,0.144612354,0.146161772
493327,35,22,25,2003,KAB. BOJONEGORO,KEDEWAN,HARGOMULYO,1.97783733,1350.7,1603.8,0.348,0.309,0.303,0.340,0.280,0.283,0.493550346,0.43823867,0.429729181,0.482204361,0.397109474,0.401364218
494256,35,22,12,2024,KAB. BOJONEGORO,SUMBEREJO,BOGANGIN,0.59931844,441,534.5,0.348,0.309,0.303,0.340,0.280,0.283,0.158258999,0.140523077,0.137794473,0.154620861,0.127334827,0.128699129
494262,35,22,7,2010,KAB. BOJONEGORO,SUGIHWARAS,SUGIHWARAS,2.38603112,1908.9,2452.8,0.348,0.309,0.303,0.340,0.280,0.283,0.681650591,0.605258715,0.593506118,0.665980463,0.548454499,0.554330797
494263,35,22,7,2015,KAB. BOJONEGORO,SUGIHWARAS,GLAGAHWANGI,1.8671407,1425.8,1467.5,0.348,0.309,0.303,0.340,0.280,0.283,0.47806895,0.424492257,0.416249689,0.467078859,0.384653178,0.388774462
494264,35,22,7,2016,KAB. BOJONEGORO,SUGIHWARAS,BALONGREJO,1.72314861,1292.2,1653.2,0.348,0.309,0.303,0.340,0.280,0.283,0.470042618,0.417365428,0.409261245,0.45923704,0.37819521,0.382247301
494265,35,22,8,2023,KAB. BOJONEGORO,KEDUNGADEM,BALONGCABE,1.18436739,812.6,870.9,0.348,0.309,0.303,0.340,0.280,0.283,0.286537982,0.254425967,0.249485657,0.279950902,0.230547802,0.233017957
494266,35,22,9,2019,KAB. BOJONEGORO,KEPOHBARU,BETET,0.70742061,505,469.9,0.348,0.309,0.303,0.340,0.280,0.283,0.168067236,0.149232115,0.146334404,0.164203622,0.135226512,0.136675367
494267,35,22,10,2007,KAB. BOJONEGORO,BAURENO,TROJALU,1.11604682,838.4,1181,0.348,0.309,0.303,0.340,0.280,0.283,0.316229825,0.280790275,0.275338037,0.308960173,0.25443779,0.257163909
494268,35,22,21,2001,KAB. BOJONEGORO,TEMAYANG,KEDUNGSUMBER,1.55450922,1021.8,1113.9,0.348,0.309,0.303,0.340,0.280,0.283,0.367947364,0.326711883,0.320367963,0.359488804,0.296049603,0.299221563
494269,35,22,23,2012,KAB. BOJONEGORO,TRUCUK,PAGERWESI,0.94265093,653.4,662.5,0.348,0.309,0.303,0.340,0.280,0.283,0.225577201,0.200296997,0.196407735,0.220391518,0.181498897,0.183443528
494270,35,22,24,2014,KAB. BOJONEGORO,SUKOSEWU,SUMBERJOKIDUL,1.99253922,1338.1,1408.4,0.348,0.309,0.303,0.340,0.280,0.283,0.472795006,0.419809359,0.411657721,0.461926156,0.380409775,0.384485594
494271,35,22,27,2003,KAB. BOJONEGORO,SEKAR,SEKAR,2.14128781,1324.6,1204.5,0.348,0.309,0.303,0.340,0.280,0.283,0.462672317,0.410821109,0.402844,0.452036171,0.372265082,0.376253637
496011,35,22,5,2003,KAB. BOJONEGORO,BUBULAN,CLEBUNG,1.065455,784.9,723.1,0.348,0.309,0.303,0.340,0.280,0.283,0.257500514,0.228642698,0.224203034,0.251580962,0.207184322,0.209404154
496013,35,22,8,2002,KAB. BOJONEGORO,KEDUNGADEM,PEJOK,1.3093335,946.7,932.3,0.348,0.309,0.303,0.340,0.280,0.283,0.319027408,0.283274336,0.277773864,0.311693444,0.256688719,0.259438955
496014,35,22,27,2005,KAB. BOJONEGORO,SEKAR,DELING,1.7776321,980.1,899.5,0.348,0.309,0.303,0.340,0.280,0.283,0.35998018,0.319637574,0.313431019,0.351704774,0.289639225,0.292742503
496015,35,22,28,2004,KAB. BOJONEGORO,GAYAM,MOJODELIK,1.89092318,1216.7,1241.8,0.348,0.309,0.303,0.340,0.280,0.283,0.432674819,0.384185399,0.376725489,0.422728271,0.348129164,0.35185912
496775,35,22,25,2004,KAB. BOJONEGORO,KEDEWAN,KEDEWAN,1.58521024,1179.5,1253.2,0.348,0.309,0.303,0.340,0.280,0.283,0.403142498,0.357962735,0.351012002,0.393874854,0.324367527,0.327842893
497443,35,22,11,2005,KAB. BOJONEGORO,KANOR,KABALAN,0.98762144,760.9,916.6,0.348,0.309,0.303,0.340,0.280,0.283,0.268436929,0.23835348,0.233725257,0.262265965,0.215983736,0.218297847
497452,35,22,3,2005,KAB. BOJONEGORO,NGAMBON,BONDOL,0.96729823,706.1,695.5,0.348,0.309,0.303,0.340,0.280,0.283,0.237158043,0.210579986,0.206491054,0.231706134,0.190816816,0.192861282
497453,35,22,4,2003,KAB. BOJONEGORO,NGASEM,SETREN,1.74044496,1148.7,766,0.348,0.309,0.303,0.340,0.280,0.283,0.361750578,0.321209565,0.314972486,0.353434473,0.291063684,0.294182223
497459,35,22,4,2015,KAB. BOJONEGORO,NGASEM,JAMPET,1.58088615,1122.7,1195.8,0.348,0.309,0.303,0.340,0.280,0.283,0.390288131,0.346548944,0.339819838,0.38131599,0.314024933,0.317389486
497460,35,22,17,2002,KAB. BOJONEGORO,MALO,KACANGAN,1.26695745,802.4,869.8,0.348,0.309,0.303,0.340,0.280,0.283,0.292434071,0.259661287,0.25461932,0.285711448,0.235291781,0.237812764
497461,35,22,21,2011,KAB. BOJONEGORO,TEMAYANG,BUNTALAN,1.38154575,981.2,880.3,0.348,0.309,0.303,0.340,0.280,0.283,0.323712741,0.287434589,0.281853335,0.316271069,0.260458527,0.263249154
497462,35,22,26,2005,KAB. BOJONEGORO,GONDANG,GONDANG,1.6133168,1140.8,1251.2,0.348,0.309,0.303,0.340,0.280,0.283,0.4009919,0.356053153,0.3491395,0.391773696,0.322637161,0.326093988
497464,35,22,27,2001,KAB. BOJONEGORO,SEKAR,BOBOL,2.80244069,1690,1603.9,0.348,0.309,0.303,0.340,0.280,0.283,0.60349667,0.535863423,0.525458308,0.589623184,0.485572034,0.490774591
497466,35,22,28,2012,KAB. BOJONEGORO,GAYAM,MANUKAN,1.26911949,814.2,746.5,0.348,0.309,0.303,0.340,0.280,0.283,0.280954372,0.249468106,0.244624065,0.27449565,0.226055241,0.228477262
498936,35,22,19,2006,KAB. BOJONEGORO,PADANGAN,CENDONO,1.11215514,857,718.6,0.348,0.309,0.303,0.340,0.280,0.283,0.269235201,0.239062291,0.234420305,0.263045886,0.216626024,0.218947017
498952,35,22,25,2002,KAB. BOJONEGORO,KEDEWAN,WONOCOLO,0.89162671,615.2,650.4,0.348,0.309,0.303,0.340,0.280,0.283,0.215552165,0.191395457,0.18767904,0.210596943,0.173432777,0.175290985
498958,35,22,1,2015,KAB. BOJONEGORO,NGRAHO,BANCER,1.10480419,792.6,867.7,0.348,0.309,0.303,0.340,0.280,0.283,0.277034333,0.245987382,0.241210928,0.270665728,0.222901188,0.225289415
499400,35,22,9,2013,KAB. BOJONEGORO,KEPOHBARU,TURIGEDE,0.83671081,613.3,458.3,0.348,0.309,0.303,0.340,0.280,0.283,0.190314865,0.168986475,0.165705184,0.185939811,0.153126903,0.154767548
499408,35,22,9,2014,KAB. BOJONEGORO,KEPOHBARU,BAYEMGEDE,1.00707983,684.9,616.6,0.348,0.309,0.303,0.340,0.280,0.283,0.229891046,0.204127394,0.200163755,0.224606194,0.184969807,0.186951626
499494,35,22,7,2014,KAB. BOJONEGORO,SUGIHWARAS,KEDUNGDOWO,0.5478618,407.3,379.3,0.348,0.309,0.303,0.340,0.280,0.283,0.133615287,0.11864116,0.116337448,0.130543671,0.107506553,0.108658408
499502,35,22,4,2002,KAB. BOJONEGORO,NGASEM,TRENGGULUNAN,1.3145224,894.1,808.1,0.348,0.309,0.303,0.340,0.280,0.283,0.300429393,0.266760582,0.261580765,0.29352297,0.241724799,0.244314708
499503,35,22,6,2008,KAB. BOJONEGORO,DANDER,MOJORANU,1.76509225,1473.9,1177.3,0.348,0.309,0.303,0.340,0.280,0.283,0.444054061,0.394289382,0.386633277,0.433845921,0.357284876,0.361112929
499504,35,22,4,2009,KAB. BOJONEGORO,NGASEM,BANDUNGREJO,1.4887831,1039.6,1024.9,0.348,0.309,0.303,0.340,0.280,0.283,0.354873067,0.315102809,0.308984308,0.346715065,0.285530054,0.288589304
499506,35,22,6,2013,KAB. BOJONEGORO,DANDER,NGUMPAKDALEM,5.02545374,3775,3877.7,0.348,0.309,0.303,0.340,0.280,0.283,1.272050129,1.129492787,1.107560889,1.242807598,1.02348861,1.034454559
499507,35,22,21,2002,KAB. BOJONEGORO,TEMAYANG,KEDUNGSARI,0.98891866,692.7,736,0.348,0.309,0.303,0.340,0.280,0.283,0.241788774,0.214691756,0.210522984,0.236230412,0.194542692,0.196627078
499508,35,22,23,2005,KAB. BOJONEGORO,TRUCUK,PADANG,2.11058679,1492.3,1858.7,0.348,0.309,0.303,0.340,0.280,0.283,0.547968727,0.486558439,0.477110702,0.535371745,0.440894378,0.445618247
500366,35,22,4,2004,KAB. BOJONEGORO,NGASEM,MEDIYUNAN,1.25225555,801.8,682.6,0.348,0.309,0.303,0.340,0.280,0.283,0.271349813,0.24093992,0.236261475,0.265111886,0.218327435,0.220666658
501143,35,22,22,2006,KAB. BOJONEGORO,MARGOMULYO,GENENG,1.30068532,823.9,850.3,0.348,0.309,0.303,0.340,0.280,0.283,0.295736659,0.262593757,0.257494849,0.288938115,0.237949036,0.24049849
430972,35,11,2,2001,KAB. BONDOWOSO,TAMANAN,SUKOSARI,2.75564119,1215.6,1324,0.351,0.302,0.329,0.334,0.365,0.350,0.419472454,0.360913621,0.393180733,0.399156124,0.436203549,0.418277375
431011,35,11,6,2008,KAB. BONDOWOSO,GRUJUGAN,DADAPAN,2.48554333,1170.6,1273.6,0.351,0.302,0.329,0.334,0.365,0.350,0.395315072,0.340128637,0.370537489,0.376168758,0.411082624,0.394188818
431219,35,11,12,2011,KAB. BONDOWOSO,WRINGIN,BANYUPUTIH,2.13698849,872,685.4,0.351,0.302,0.329,0.334,0.365,0.350,0.279873581,0.24080291,0.262331647,0.26631845,0.29103663,0.27907622
431777,35,11,17,2006,KAB. BONDOWOSO,PAKEM,SUMBERDUMPYONG,1.47653493,548.5,563.8,0.351,0.302,0.329,0.334,0.365,0.350,0.197328603,0.169781305,0.184960429,0.187771378,0.20519926,0.196766414
432127,35,11,8,2005,KAB. BONDOWOSO,TENGGARANG,SUMBER SALAM,2.91384136,1277.3,1397.4,0.351,0.302,0.329,0.334,0.365,0.350,0.442370563,0.380615128,0.414643633,0.420945208,0.460014973,0.441110248
432160,35,11,15,2008,KAB. BONDOWOSO,CERMEE,GRUJUGAN,1.3350551,596.9,658.5,0.351,0.302,0.329,0.334,0.365,0.350,0.20598634,0.177230412,0.193075515,0.196009794,0.214202319,0.205399484
432184,35,11,21,2006,KAB. BONDOWOSO,TAMAN KROCOK,PAGUAN,1.48939673,638.9,586.7,0.351,0.302,0.329,0.334,0.365,0.350,0.21051672,0.181128346,0.19732194,0.200320753,0.218913398,0.209916957
435955,35,11,4,2002,KAB. BONDOWOSO,SUKOSARI,NOGOSARI,2.70805252,1178,1061.5,0.351,0.302,0.329,0.334,0.365,0.350,0.383998305,0.330391704,0.359930035,0.365400096,0.399314476,0.382904292
435956,35,11,7,2004,KAB. BONDOWOSO,CURAHDAMI,PETUNG,2.35306677,1111.3,1032.1,0.351,0.302,0.329,0.334,0.365,0.350,0.35546815,0.305844392,0.333188095,0.338251744,0.369646367,0.354455421
435960,35,11,7,2007,KAB. BONDOWOSO,CURAHDAMI,PONCOGATI,2.91641372,1441.5,1596.3,0.351,0.302,0.329,0.334,0.365,0.350,0.482599885,0.415228391,0.452351459,0.459226102,0.501848883,0.481224957
435961,35,11,23,2004,KAB. BONDOWOSO,JAMBESARI DARUS SHOLAH,SUMBERJERUK,1.47524875,581.2,706.3,0.351,0.302,0.329,0.334,0.365,0.350,0.216580154,0.186345317,0.203005329,0.206090517,0.225218678,0.215963116
435969,35,11,12,2009,KAB. BONDOWOSO,WRINGIN,JATISARI,1.85274265,780.6,838.4,0.351,0.302,0.329,0.334,0.365,0.350,0.272260286,0.23425244,0.255195539,0.259073891,0.283119671,0.271484616
435971,35,11,14,2010,KAB. BONDOWOSO,KLABANG,KLAMPOKAN,0.64244704,361.4,344.2,0.351,0.302,0.329,0.334,0.365,0.350,0.11035058,0.094945513,0.10343402,0.105005965,0.114752028,0.110036191
435975,35,11,17,2004,KAB. BONDOWOSO,PAKEM,GADINGSARI,2.90226574,1034.5,770.1,0.351,0.302,0.329,0.334,0.365,0.350,0.345799777,0.297525734,0.324125717,0.32905164,0.359592361,0.344814592
435980,35,11,17,2007,KAB. BONDOWOSO,PAKEM,PATEMON,1.45724222,666,598,0.351,0.302,0.329,0.334,0.365,0.350,0.213142734,0.183387765,0.19978336,0.202819581,0.221644153,0.212535489
435982,35,11,20,2003,KAB. BONDOWOSO,BINAKAL,KEMBANGAN,0.81672446,321.4,231.9,0.351,0.302,0.329,0.334,0.365,0.350,0.102339404,0.088052707,0.095924968,0.097382795,0.106421318,0.102047839
436116,35,11,1,2002,KAB. BONDOWOSO,MAESAN,PUJER BARU,3.19680101,1262.9,1377.2,0.351,0.302,0.329,0.334,0.365,0.350,0.452819329,0.389605235,0.424437491,0.430887909,0.470880499,0.451529246
436350,35,11,5,2002,KAB. BONDOWOSO,PUJER,KEJAYAN,2.64953132,1160.2,1295.8,0.351,0.302,0.329,0.334,0.365,0.350,0.404876909,0.348355631,0.379500009,0.385267486,0.421025846,0.403723413
436406,35,11,6,2006,KAB. BONDOWOSO,GRUJUGAN,KABUARAN,1.85209956,722.4,735.1,0.351,0.302,0.329,0.334,0.365,0.350,0.254402552,0.218887666,0.238457093,0.242081061,0.264549662,0.253677759
436532,35,11,7,1009,KAB. BONDOWOSO,CURAHDAMI,CURAHDAMI,1.74920514,783,801.9,0.351,0.302,0.329,0.334,0.365,0.350,0.263285529,0.226530569,0.246783302,0.250533808,0.273786946,0.262535428
436544,35,11,9,2003,KAB. BONDOWOSO,WONOSARI,TUMPENG,2.19293733,897.8,884.9,0.351,0.302,0.329,0.334,0.365,0.350,0.307523846,0.264593167,0.288248847,0.292629529,0.319789754,0.30664771
436626,35,11,11,1008,KAB. BONDOWOSO,BONDOWOSO,BADEAN,5.45854898,3323.8,2890.6,0.351,0.302,0.329,0.334,0.365,0.350,0.961915334,0.827630857,0.901624344,0.915326842,1.000282327,0.959174835
436628,35,11,15,2001,KAB. BONDOWOSO,CERMEE,SOLOR,1.7453466,566.3,472.9,0.351,0.302,0.329,0.334,0.365,0.350,0.202846348,0.174528767,0.190132332,0.193021881,0.210937085,0.202268438
436664,35,11,15,2004,KAB. BONDOWOSO,CERMEE,SULING WETAN,2.4225205,995.5,839.1,0.351,0.302,0.329,0.334,0.365,0.350,0.32488412,0.279529927,0.304521013,0.309148992,0.337842461,0.323958525
436744,35,11,20,2001,KAB. BONDOWOSO,BINAKAL,GADINGSARI,1.83795158,705.4,551.6,0.351,0.302,0.329,0.334,0.365,0.350,0.231597376,0.199266118,0.217081301,0.220380409,0.240834878,0.230937555
436747,35,11,22,2007,KAB. BONDOWOSO,BOTOLINGGO,SUMBER CANTING,2.6308817,883.1,668.6,0.351,0.302,0.329,0.334,0.365,0.350,0.304159457,0.26169845,0.285095332,0.289428087,0.316291173,0.303292906
437428,35,11,2,2006,KAB. BONDOWOSO,TAMANAN,WONOSUKO,3.41995329,1511.3,1450.6,0.351,0.302,0.329,0.334,0.365,0.350,0.499681977,0.429925803,0.468362878,0.475480855,0.519612312,0.498258381
440576,35,11,1,2005,KAB. BONDOWOSO,MAESAN,GAMBANGAN,1.96849887,875.3,1030.8,0.351,0.302,0.329,0.334,0.365,0.350,0.309779768,0.266534159,0.290363372,0.294776189,0.322135656,0.308897204
440586,35,11,3,2008,KAB. BONDOWOSO,TLOGOSARI,PATEMON,2.87011123,1207.8,1289.3,0.351,0.302,0.329,0.334,0.365,0.350,0.420559239,0.36184869,0.394199401,0.400190273,0.437333682,0.419361064
440590,35,11,6,2003,KAB. BONDOWOSO,GRUJUGAN,PEKAUMAN,1.53119759,663.9,755.5,0.351,0.302,0.329,0.334,0.365,0.350,0.233984056,0.201319615,0.219318388,0.222651495,0.243316753,0.233317435
440593,35,11,1,2006,KAB. BONDOWOSO,MAESAN,SUGER LOR,2.31705372,1045.5,1259.8,0.351,0.302,0.329,0.334,0.365,0.350,0.37143585,0.319582982,0.348154971,0.35344608,0.386250955,0.370377629
440598,35,11,1,2007,KAB. BONDOWOSO,MAESAN,SUMBER PAKEM,2.16657063,825.4,896.6,0.351,0.302,0.329,0.334,0.365,0.350,0.299459689,0.257654775,0.280690136,0.284955944,0.31140395,0.298606528
440616,35,11,1,2010,KAB. BONDOWOSO,MAESAN,PENANGGUNGAN,1.98457613,902.1,932,0.351,0.302,0.329,0.334,0.365,0.350,0.302680034,0.260425556,0.283708636,0.288020317,0.314752742,0.301817698
440618,35,11,1,2011,KAB. BONDOWOSO,MAESAN,PAKUNIRAN,2.54277836,1097.7,1205.5,0.351,0.302,0.329,0.334,0.365,0.350,0.382623409,0.329208745,0.358641315,0.36409179,0.397884741,0.381533313
440620,35,11,2,2003,KAB. BONDOWOSO,TAMANAN,MENGEN,2.17107226,910,944.2,0.351,0.302,0.329,0.334,0.365,0.350,0.314303573,0.270426436,0.294603634,0.299080893,0.326839898,0.313408121
440623,35,11,3,2001,KAB. BONDOWOSO,TLOGOSARI,KEMBANG,4.402595,1682.8,1577.1,0.351,0.302,0.329,0.334,0.365,0.350,0.582169918,0.500898334,0.545680635,0.553973654,0.605390371,0.580511314
440624,35,11,3,2002,KAB. BONDOWOSO,TLOGOSARI,GUNOSARI,4.5460041,1673.4,2074.9,0.351,0.302,0.329,0.334,0.365,0.350,0.643180101,0.553391426,0.602866819,0.612028928,0.668834008,0.641347679
440625,35,11,3,2007,KAB. BONDOWOSO,TLOGOSARI,PAKISAN,4.18715981,1738.9,1699.6,0.351,0.302,0.329,0.334,0.365,0.350,0.591012992,0.508506905,0.553969443,0.562388431,0.61458616,0.589329195
440627,35,11,3,2009,KAB. BONDOWOSO,TLOGOSARI,JEBUNG LOR,1.68425304,758.3,766.9,0.351,0.302,0.329,0.334,0.365,0.350,0.253418649,0.218041117,0.237534859,0.241144812,0.263526516,0.252696659
440633,35,11,5,2001,KAB. BONDOWOSO,PUJER,ALAS SUMUR,1.40386574,576.9,646.6,0.351,0.302,0.329,0.334,0.365,0.350,0.205929524,0.177181528,0.19302226,0.195955729,0.214143237,0.20534283
440635,35,11,5,2005,KAB. BONDOWOSO,PUJER,MASKUNING WETAN,2.09132909,893,1051.5,0.351,0.302,0.329,0.334,0.365,0.350,0.320214824,0.27551247,0.300144379,0.304705844,0.332986925,0.319302531
440637,35,11,5,2004,KAB. BONDOWOSO,PUJER,MASKUNING KULON,2.95757149,1303.4,1448.2,0.351,0.302,0.329,0.334,0.365,0.350,0.453062377,0.389814353,0.424665305,0.431119185,0.471133241,0.451771601
440641,35,11,6,2002,KAB. BONDOWOSO,GRUJUGAN,TEGAL MIJIN,1.9080484,812.6,1055.6,0.351,0.302,0.329,0.334,0.365,0.350,0.302514381,0.260283028,0.283553365,0.287862687,0.314580481,0.301652516
440645,35,11,6,2009,KAB. BONDOWOSO,GRUJUGAN,DAWUHAN,2.2012975,872.3,1057.3,0.351,0.302,0.329,0.334,0.365,0.350,0.324105137,0.278859691,0.303790855,0.308407738,0.337032408,0.323181761
440646,35,11,6,2005,KAB. BONDOWOSO,GRUJUGAN,WANISODO,0.53312171,225.6,208.6,0.351,0.302,0.329,0.334,0.365,0.350,0.07485598,0.064406,0.070164152,0.071230476,0.077841688,0.074642715
440648,35,11,6,2011,KAB. BONDOWOSO,GRUJUGAN,GRUJUGAN KIDUL,3.64567792,1724.5,2289.9,0.351,0.302,0.329,0.334,0.365,0.350,0.627118117,0.539571713,0.587811568,0.596744875,0.652131375,0.625331456
440657,35,11,7,2005,KAB. BONDOWOSO,CURAHDAMI,PANAMBANGAN,2.40708634,1076.9,1110,0.351,0.302,0.329,0.334,0.365,0.350,0.362958911,0.312289434,0.34020935,0.345379705,0.377435905,0.36192484
440659,35,11,7,2011,KAB. BONDOWOSO,CURAHDAMI,LOCARE,1.38328686,616.4,626.9,0.351,0.302,0.329,0.334,0.365,0.350,0.207099512,0.178188184,0.194118916,0.197069051,0.215359891,0.206509485
440662,35,11,9,2002,KAB. BONDOWOSO,WONOSARI,LOMBOK WETAN,1.60065132,691,677.1,0.351,0.302,0.329,0.334,0.365,0.350,0.231855764,0.199488436,0.217323494,0.220626283,0.241103573,0.231195207
440664,35,11,8,2004,KAB. BONDOWOSO,TENGGARANG,KAJAR,2.02187535,903,1006.4,0.351,0.302,0.329,0.334,0.365,0.350,0.312853956,0.269179187,0.293244876,0.297701485,0.325332462,0.311962634
440668,35,11,8,2007,KAB. BONDOWOSO,TENGGARANG,BATAAN,5.75115499,2971.1,3102.1,0.351,0.302,0.329,0.334,0.365,0.350,0.960877729,0.826738103,0.900651774,0.914339491,0.999203336,0.958140185
440670,35,11,9,2001,KAB. BONDOWOSO,WONOSARI,LOMBOK KULON,3.31770196,1418.5,1763.2,0.351,0.302,0.329,0.334,0.365,0.350,0.518667007,0.446260502,0.486157964,0.493546383,0.53935458,0.517189324
440676,35,11,9,2008,KAB. BONDOWOSO,WONOSARI,KAPURAN,1.88682643,887.5,942.7,0.351,0.302,0.329,0.334,0.365,0.350,0.297311172,0.255806193,0.278676284,0.282911485,0.309169737,0.296464131
440686,35,11,10,2009,KAB. BONDOWOSO,TAPEN,TAPEN,2.90741046,1395.8,1421.7,0.351,0.302,0.329,0.334,0.365,0.350,0.457853866,0.393936945,0.429156473,0.435678608,0.476115844,0.456549439
440690,35,11,12,2001,KAB. BONDOWOSO,WRINGIN,AMBULU,1.47010403,603.7,596.6,0.351,0.302,0.329,0.334,0.365,0.350,0.20673338,0.177873165,0.193775733,0.196720653,0.214979156,0.206144396
440699,35,11,12,2012,KAB. BONDOWOSO,WRINGIN,WRINGIN,4.88298332,2118.9,2198.7,0.351,0.302,0.329,0.334,0.365,0.350,0.723174692,0.622218681,0.677847503,0.688149137,0.752019267,0.721114365
440702,35,11,12,2004,KAB. BONDOWOSO,WRINGIN,JAMBEWUNGU,1.22122815,463.8,357.4,0.351,0.302,0.329,0.334,0.365,0.350,0.152338305,0.131071704,0.142790036,0.144960097,0.158414477,0.151904293
440722,35,11,14,2008,KAB. BONDOWOSO,KLABANG,WONOKERTO,0.32990523,169.8,162.3,0.351,0.302,0.329,0.334,0.365,0.350,0.053325985,0.045881617,0.049983615,0.050743245,0.055452947,0.053174059
440723,35,11,14,2009,KAB. BONDOWOSO,KLABANG,KLABANG,1.13183862,641.2,594.7,0.351,0.302,0.329,0.334,0.365,0.350,0.19362174,0.166591924,0.181485904,0.184244049,0.201344544,0.193070111
440724,35,11,14,2012,KAB. BONDOWOSO,KLABANG,BESUK,1.48360892,757.1,699.9,0.351,0.302,0.329,0.334,0.365,0.350,0.235789289,0.202872835,0.221010473,0.224369295,0.24519399,0.235117524
440725,35,11,14,2013,KAB. BONDOWOSO,KLABANG,PANDAK,1.41093973,605,577.4,0.351,0.302,0.329,0.334,0.365,0.350,0.201779524,0.173610873,0.189132374,0.192006727,0.20982771,0.201204654
440727,35,11,15,2007,KAB. BONDOWOSO,CERMEE,RAMBAN WETAN,3.1717205,1318.9,1278.3,0.351,0.302,0.329,0.334,0.365,0.350,0.446868885,0.38448548,0.418860009,0.425225663,0.464692715,0.445595755
440730,35,11,15,2005,KAB. BONDOWOSO,CERMEE,SULING KULON,2.06496239,927.7,897.6,0.351,0.302,0.329,0.334,0.365,0.350,0.305782307,0.263094749,0.286616465,0.290972338,0.317978752,0.304911133
440734,35,11,15,2012,KAB. BONDOWOSO,CERMEE,BATU SALANG,1.16463622,405.1,353.2,0.351,0.302,0.329,0.334,0.365,0.350,0.142517141,0.122621586,0.133584443,0.135614602,0.148201586,0.142111109
440735,35,11,15,2015,KAB. BONDOWOSO,CERMEE,BERCAK ASRI,1.74406042,702.8,665.4,0.351,0.302,0.329,0.334,0.365,0.350,0.239106721,0.20572715,0.224119975,0.227526054,0.248643741,0.238425505
440736,35,11,16,2006,KAB. BONDOWOSO,PRAJEKAN,PRAJEKAN KIDUL,3.2302417,1910.5,1892.9,0.351,0.302,0.329,0.334,0.365,0.350,0.5830607,0.501664762,0.546515585,0.554821293,0.606316682,0.581399558
440737,35,11,16,2005,KAB. BONDOWOSO,PRAJEKAN,PRAJEKAN LOR,1.6868254,1028.9,1012,0.351,0.302,0.329,0.334,0.365,0.350,0.31052644,0.267176595,0.291063244,0.295486697,0.32291211,0.309641749
440743,35,11,17,2003,KAB. BONDOWOSO,PAKEM,KUPANG,2.55821252,839.6,653.7,0.351,0.302,0.329,0.334,0.365,0.350,0.294033607,0.25298618,0.27560415,0.279792663,0.305761443,0.293195904
440753,35,11,18,2005,KAB. BONDOWOSO,SUMBERWRINGIN,REJO AGUNG,3.99809131,1669,1484,0.351,0.302,0.329,0.334,0.365,0.350,0.549989856,0.473210646,0.515517558,0.523352171,0.571926774,0.548422934
440760,35,11,21,2001,KAB. BONDOWOSO,TAMAN KROCOK,TAMAN,2.62380771,1022.1,971.4,0.351,0.302,0.329,0.334,0.365,0.350,0.352551749,0.303335123,0.330454488,0.335476593,0.366613642,0.351547328
440763,35,11,20,2005,KAB. BONDOWOSO,BINAKAL,BINAKAL,0.66817064,295.9,293.7,0.351,0.302,0.329,0.334,0.365,0.350,0.098828091,0.085031577,0.092633737,0.094041545,0.102769952,0.098546529
440765,35,11,20,2007,KAB. BONDOWOSO,BINAKAL,SUMBER TENGAH,2.60194265,1108.9,1281.2,0.351,0.302,0.329,0.334,0.365,0.350,0.395184493,0.340016288,0.370415095,0.376044503,0.410946838,0.394058611
